ID;"Active (0/1)";"Name *";"Parent category";"Root category (0/1)";Description;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
150;1;"Otros utensilios de bebida";145;0;"En este apartado encontrarás abridores de botellas con tapón de chapa, bolas para el te, o incluso posavasos, para no manchar la superficie.Como novedad te ofrecemos todo lo necesario para poder fabricarte tu misma horchata o cualquier tipo de fruta vegetal, con nuestra Chufamix.¡Con esto, acabarás de completar tus utensilios para bebida y dejarás a la gente sorprendida!";"Otros utensilios de bebida";"Otros utensilios de bebida";"Otros utensilios de bebida";" ";https://ferreteria.es/media/catalog/category/utensilios-para-horchata.jpg
151;1;"Filtros y jarras Brita";145;0;"¡Filtra tu agua con Brita!";"Filtros y jarras Brita";"Filtros y jarras Brita";"Filtros y jarras Brita";" ";https://ferreteria.es/media/catalog/category/filtros-y-jarras-brita_1.jpg
152;1;"Botellas y jarras";145;0;"Ya tienes aquí una gran variedad de botellas o jarras de cristal y plástico, perfectas para poner muchas de ellas en la puerta de tu nevera.Tenemos muchos modelos de jarras para la nevera, como son las botellas tipo gaseosa, con su tapón hermético, o las jarras o botellas acrílicas con tapón de colores, perfectas para darles un toque de alegría a tu cocina.Échale un vistazo a nuestras novedades como son las jarras para microondas, fabricadas para poder calentar la leche o el café directo en elmicroondas, incluso con su tapón.No te lo pienses más y...¡Renuévate!";"Botellas y jarras";"Botellas y jarras";"Botellas y jarras";" ";https://ferreteria.es/media/catalog/category/jarra-de-agua.jpeg
153;1;"Textil cocina";64;0;"¡Vamos a vestir nuestra cocina! Estamos en uno de esos gratos momentos en los que tenemos que decidir el estilo que daremos a la cocina: color, materiales, diseño, todo es importante para personalizar una de las estancias más utilizadas de la casa.Elige entre nuestra selección de Textil Cocina donde encontrarás todos los materiales textiles que necesitas: guantes y manoplas, hules y manteles, paños de cocina, servicios de mesa de papel, salvamanteles, portaservilletas, delantales, fundas para electrodomésticos, portabolsas y felpudos.Si tienes alguna consulta sólo tienes que llamar al 93 737 00 15 o enviarnos un correo a info@ferreteria.es. Estaremos encantados de ayudarte.";"Textil cocina";"Textil cocina";"Textil cocina";" ";https://ferreteria.es/media/catalog/category/textil_cocina_1.jpg
154;1;"Guantes y manoplas de cocina";153;0;"No te quemes más cogiendo tus ollas y cacerolas sin protección y consigue una manopla de silicona de la mejor calidad.No te quemes más cogiendo tus ollas y cacerolas sin protección y consigue una  de la mejor calidad.Nuestras manoplas de silicona Lekue, consiguen aislar totalmente el calor de nuestros utensilios, pudiendo manejarlos a nuestro antojo sin ningún tipo de problema.También tenemos un agarrador de silicona, que hace el mismo uso, pero más sencillo. Éste, cubre los dedos, pudiendo coger con la misma seguridad la olla, pero siendo un poco más costoso su manejo.Si, en cambio, quieres protegerte de tus cacerolas, pero no quieres taparte la mano, tenemos los cubreasas Castey, pensados para dejar puestos mientras se cocina.Tanto las manoplas de cocina, como el agarrador o los cubreasas, están fabricados con las mejores calidades del mercado, diferenciándose entre ellos, por su diseño y según la necesidad del cliente... ";"Guantes y manoplas de cocina";"Guantes y manoplas de cocina";"Guantes y manoplas de cocina";" ";https://ferreteria.es/media/catalog/category/guantes_y_manoplas.jpg
155;1;"Hules y manteles";153;0;"Encuentra tu hule o mantel ideal para colocar en tu mesa, ya sea cuadrada o rectangular.Traemos como novedad, los nuevos hules antimanchas, decorados con estrellas.Estos manteles, consiguen resbalar los líquidos que puedan caer, quedando el mantel siempre limpio, simplemente pasándole un paño.Ya sabes...¡Viste tu mesa y hazlo con nostros! ";"Hules y manteles";"Hules y manteles";"Hules y manteles";" ";https://ferreteria.es/media/catalog/category/9677871.jpg
156;1;"Salvaplatos y portabolsas";153;0;"Si tienes una cocina de cerámica o porcelana y no quieres que los platos te piquen el material, escoge entre nuestros salvaplatos de plástico, diseñados para cualquier tipo de cocina.Podrás escoger entre forma y medidas, para que se te adapte a tu cocina.Al ser blancos, tienen una muy fácil limpieza: Simplemente poner en el mismo grifo con un poco de lejía, durante unas hroas y al aclararlo ya tendrás tu escurreplatos como nuevo.En esta sección, también te encontrarás, para guardar las bolsas de la compra, o incluso delantales, totalmente aptos para lavar en lavadora.¡Renueva tu cocina por muy poco y hazlo con nosotros!";"Salvaplatos y portabolsas";"Salvaplatos y portabolsas";"Salvaplatos y portabolsas";" ";https://ferreteria.es/media/catalog/category/salvaplatos.jpg
157;1;"PaÃ±os de cocina y delantales";153;0;"Limpia y desinfecta tu cocina, con nuestros trapos de cocina y bayetas.Si necesitas productos para su limpieza, consulta también nuestro apartado de limpieza del hogar limpieza del hogar, perfecto para dejar tu casa como nueva, cogiendo todo lo necesario para ello.";"PaÃ±os de cocina y delantales";"PaÃ±os de cocina y delantales";"PaÃ±os de cocina y delantales";" ";https://ferreteria.es/media/catalog/category/delantal-castey-fundix.jpg
158;1;"Salvamanteles y servilleteros";153;0;"¡Escoge con nosotros tu salvamanteles!En esta sección, podrás encontrar desde protectores de mesa, hasta sujetamanteles, pasando, como no, por un surtido de salvamanteles.No dejes que el calor acabe estropeando tu mesa y protégela.";"Salvamanteles y servilleteros";"Salvamanteles y servilleteros";"Salvamanteles y servilleteros";" ";https://ferreteria.es/media/catalog/category/salvamanteles.jpg
159;1;"Grifos de cocina";64;0;;"Grifos de cocina";"Grifos de cocina";"Grifos de cocina";" ";https://ferreteria.es/media/catalog/category/grifos_cocina.jpg
160;1;"Muebles de jardÃ­n";2;0;"MUEBLES DE JARDÍN BARATOS MUEBLES DE JARDÍN BARATOS¡Llega la hora de !Descubre en nuestra sección los Muebles de Jardín que tenemos para ti. Carpas, Conjuntos de muebles de jardín, mesas y sillas de madera, resina y metal, balancines, sillas y tumbonas, baúles o cualquier otra cosa que puedas necesitar. Organiza tu jardín y conviértelo en el salón de verano con los mejores muebles de exterior para disfrutrar de comidas y sobremesas, tardes de piscina y cenas con familia y amigos.Descubre en nuestra sección los  que tenemos para ti. CarpasCarpas muebles de jardínmuebles de jardínmuebles de jardín, y , balancinesbalancinesbalancines, sillas y tumbonassillas y tumbonassillas y tumbonasbaúlesbaúlesbaúles o cualquier otra cosa que puedas necesitar. y conviértelo en el salón de verano con los   para disfrutrar de comidas y sobremesas, tardes de piscina piscinapiscinay cenas con familia y amigos.";"Muebles de jardÃ­n";"Muebles de jardÃ­n";"Muebles de jardÃ­n";" ";https://ferreteria.es/media/catalog/category/muebles_de_jardin__1.jpg
161;1;"Conjuntos de muebles de jardÃ­n";160;0;"LOS MEJORES CONJUNTOS DE JARDÍNLOS MEJORES CONJUNTOS DE JARDÍNEncuentra los conjuntos de jardín que mejor se adapten a tu exterior. Sillas y mesas, sofás y sillones con chaise longue al mejor precio. Disponemos de , todos fabricados con los mejores acabados y máxima garantía de calidad. ¡Sin lugar a dudas en este apartado encontrarás una gran variedad de muebles de jardín baratos, para poder pasar un verano inolvidable rodeado de los tuyos!";"Conjuntos de muebles de jardÃ­n";"Conjuntos de muebles de jardÃ­n";"Conjuntos de muebles de jardÃ­n";" ";https://ferreteria.es/media/catalog/category/conjuntos-de-jardin.jpg
162;1;"Mesas de jardÃ­n plegables";160;0;;"Mesas de jardÃ­n plegables";"Mesas de jardÃ­n plegables";"Mesas de jardÃ­n plegables";" ";https://ferreteria.es/media/catalog/category/mesas_de_jardin_plegables.jpg
163;1;"Mesas de jardÃ­n metal y aluminio";160;0;"MESAS DE JARDÍN EN ALUMINIO Y METALMESAS DE JARDÍN EN ALUMINIO Y METALDisfruta ya de tus cenas en terraza o jardín, con las mejores mesas de aluminio y metal. Podrás elegir entre una gran variedad de medidas, escogiendo la que mejor se adapte a tus necesidades.Crea un ambiente ideal de una forma económica , sin gastar una fortuna y con la mayor calidad del mercado.";"Mesas de jardÃ­n metal y aluminio";"Mesas de jardÃ­n metal y aluminio";"Mesas de jardÃ­n metal y aluminio";" ";https://ferreteria.es/media/catalog/category/mesas-de-aluminio-y-metal.jpg
164;1;"Mesas de jardÃ­n ratÃ¡n y resina";160;0;"MESAS DE JARDÍN DE RESINA Y RATÁN AL MEJOR PRECIOMESAS DE JARDÍN DE RESINA Y RATÁN AL MEJOR PRECIOAquí encontarás todo tipo de mesas de jardín de resina o ratán, perfectas para un espacio exterior, al descubierto, con humedades, con riesgo de lluvia... Aquí encontarás todo tipo de , perfectas para un espacio , al descubierto, con humedades, con riesgo de lluvia... Si estás cansado de tener que cambiar el mobiliario de jardín, por oxidación o rotura..¡Échale un vistazo a este apartado, porque es el tuyo!Gracias a su material resistente y antioxidante, estas mesas tienen una larga duración y sin ningún tipo de mantenimiento alguno.";"Mesas de jardÃ­n ratÃ¡n y resina";"Mesas de jardÃ­n ratÃ¡n y resina";"Mesas de jardÃ­n ratÃ¡n y resina";" ";https://ferreteria.es/media/catalog/category/mesa-de-ratan-resina.jpg
165;1;"Mesas de jardÃ­n de madera";160;0;"MESAS DE MADERA PARA TU JARDÍN / TERRAZAMESAS DE MADERA PARA TU JARDÍN / TERRAZA¿Cansado ya de tener que comer dentro de casa? Tienes ganas de buen tiempo y de calor? No lo pienses más y encuentra la mejor selección de muebles de madera y mesas para tu jardín y/o terraza. Encuentra las , de las , fabricadas en siempre intentamos mantener nuestro catálogo al .Haz de tu jardín, el espacio más elegante de tu casa, dándole un toque rústico al ambiente. Si ya tienes muebles de madera y lo que necesitas es restaurarla, no lo dudes más y visita nuestra página especial dedicada a protectores y restauradores para la madera clicando AQUÍAQUÍAQUÍAQUÍAQUÍ";"Mesas de jardÃ­n de madera";"Mesas de jardÃ­n de madera";"Mesas de jardÃ­n de madera";" ";https://ferreteria.es/media/catalog/category/mesa_madera.jpg
166;1;"Sillas y butacas de jardÃ­n";160;0;"RELÁJATE CON LOS MEJORES, SILLONES Y SILLAS DE JARDÍN¿No has encontrado la silla de jardín o la butaca ideal para ti? Pues no dejes de visitar este apartado en el que te ofrecemos una gran variedad de ellas, para que puedas elegir la que más te convenga. Tendrás desde una  diseñada para tu rincón favorito, hasta una  u otra  para poderla transportar con facilidad.Disfruta también de nuestras sillas y sillones diseñados de la mejor calidad y con prestaciones inmejorables. Empieza a disfrutar ya al aire libre y no te lo pienses más... ¡Escoge la tuya! Complementa tu mobiliario de jardín con nuestros cojines  cojines cojines cojines cojines diseñados para ello.";"Sillas y butacas de jardÃ­n";"Sillas y butacas de jardÃ­n";"Sillas y butacas de jardÃ­n";" ";https://ferreteria.es/media/catalog/category/sillas_y_tumbona_de_jardin.jpg
167;1;"Sillas de jardÃ­n";166;0;"Elige entre una gran variedad de sillas de jardín y terraza, con la mejor relación calidad precio.Tienes sillas de diferentes materiales como: aluminio, resina, ratán o madera. Todas especialmente diseñadas para aguantar las inclemencias del tiempo.";"Sillas de jardÃ­n";"Sillas de jardÃ­n";"Sillas de jardÃ­n";" ";https://ferreteria.es/media/catalog/category/silla-de-jardin.jpg
168;1;"Sillas apilables de plÃ¡stico";166;0;;"Sillas apilables de plÃ¡stico";"Sillas apilables de plÃ¡stico";"Sillas apilables de plÃ¡stico";" ";https://ferreteria.es/media/catalog/category/sillas_apilables_de_jardin.jpg
169;1;"Sillones de JardÃ­n";166;0;"Si quieres un buen asiento para relajarte en tu jardín o terraza, en este apartado podrás encontrar una gran variedad de sillones de jardín con posiciones, plegables, de resina, de madera, de aluminio...";"Sillones de JardÃ­n";"Sillones de JardÃ­n";"Sillones de JardÃ­n";" ";https://ferreteria.es/media/catalog/category/sillones-de-jardin.jpg
170;1;"Butacas de JardÃ­n";166;0;"Encuentra cómodas butacas de jardín y terraza, diseñadas totalmente para exterior, con materiales resistentes a la lluvia y a temperaturas extremas.Los cojines deben lavarse en agua fría y las estrcuturas limpiarse simplemente con un paño húmedo.";"Butacas de JardÃ­n";"Butacas de JardÃ­n";"Butacas de JardÃ­n";" ";https://ferreteria.es/media/catalog/category/butacas-de-jardin.jpg
171;1;"Hamacas y tumbonas";160;0;"En este apartado encontrarás las mejores hamacas, tumbonas de jardín y terraza y tumbonas de playa con diseños variados y con materiales totalmente resistentes a la intemperie, como el aluminio, la resina o el ratán. Los materiales son de fácil limpieza anticorrosión.Empieza a disfrutar ya al aire libre y no te lo pienses más...¡Disfruta de tu jardín! ";"Hamacas y tumbonas";"Hamacas y tumbonas";"Hamacas y tumbonas";" ";https://ferreteria.es/media/catalog/category/hamacas-y-tumbonas.jpg
172;1;Cojines;160;0;"Si quieres encontrar todo tipo de cojines para tu mobiliario de jardín, ya sean para sillas, butacas, sillones o tumbonas, de todas las medidas posibles...¡Este es tu espacio! ¡Este es tu espacio! Encuentra todo tipo de cojines de todas las medidas y colores, cojines para hamacas, cojines para tumbonas, cojines para sillas y";Cojines;Cojines;Cojines;" ";https://ferreteria.es/media/catalog/category/confeccion.jpg
173;1;"Cojines sin respaldo";172;0;"Encuentra aquí una gran variedad de cojines para tus muebles de jardín y terraza. Tienen en todos los colores y estampados, no te lo pienses y ¡échale un vistazo!";"Cojines sin respaldo";"Cojines sin respaldo";"Cojines sin respaldo";" ";https://ferreteria.es/media/catalog/category/cojines-sin-respaldo.jpg
174;1;"Cojines con respaldo";172;0;"Si quieres sentirte aún más cómodo en tu tumbona o sillón, en esta sección podrás encontrar una gran diversidad de cojines con respaldo para muebles de jardín y terraza. Encontrarás distintos colores, formas y estampados... ¡No te lo pierdas!";"Cojines con respaldo";"Cojines con respaldo";"Cojines con respaldo";" ";https://ferreteria.es/media/catalog/category/cojines-con-respaldo.jpg
175;1;"Carpas y pÃ©rgolas";160;0;"Aquí te ofrecemos una gran colección de carpas y pérgolas con sus accesorios ( mallas de sombreado, cortinas, toldos...), para que en esos días de calor, puedas disfrutar con los tuyos en tu jardín o terraza. Disponemos de varias medidas, formas y materiales... amplia diversidad para que puedas encontrar tu carpa o pérgola para jardín ideal.";"Carpas y pÃ©rgolas";"Carpas y pÃ©rgolas";"Carpas y pÃ©rgolas";" ";https://ferreteria.es/media/catalog/category/pergolas-y-carpas.jpg
176;1;"Balancines y bancos";160;0;"En este apartado encontrarás un surtido de balancines y bancos, ideales para hacerte un rincón en tu jardín o terraza, ahora que llega el buen tiempo y apetece estar al aire libre, después de un día duro de trabajo.Puedes tenerlo también en un balcón, ya que no son de grandes dimensiones.";"Balancines y bancos";"Balancines y bancos";"Balancines y bancos";" ";https://ferreteria.es/media/catalog/category/balancin.jpg
177;1;"BaÃºles y arcones";160;0;"¿Cansado ya de encontrate por tu jardín o terraza herramientas o utensilios que no sabes dónde guardar? Pues eso se acabó, gracias a nuestra gran selección de baúles y arcones, ideados para poder guardar en el exterior todo aquello que no queramos tener dentro de casa, como herramientas y/o productos para plantas.¡Escoge tu medida, tu color favorito y no lo dudes más!";"BaÃºles y arcones";"BaÃºles y arcones";"BaÃºles y arcones";" ";https://ferreteria.es/media/catalog/category/ba_l_y_arcon.jpg
178;1;"Parasoles y pies";160;0;"Encuentra aquí los mejores parasoles o sombrillas, para poder estar en tu rincón favorito a cualquier hora del dia.Tenemos parasoles de diferentes materiales, medidas y colores, diseñados, para cada uno de nuestros clientes.Si no tienes dónde clavarlo o apoyarlo, también te ofrecemos varios pies de parasol, soportando viento y lluvia sin problemas.(Los parasoles no incluyen el pie, aunque aparezcan en la foto, excepto aquellos que lo afirmen en el nombre o descripción).";"Parasoles y pies";"Parasoles y pies";"Parasoles y pies";" ";https://ferreteria.es/media/catalog/category/parasol.jpg
179;1;"Fundas protectoras";160;0;"Si no quieres que se te estropeen tus muebles de jardín y los quieres mantener como nuevos de un año para otro, te ofrecemos fundas protectoras para todo tipo de mobiliario de exterior (sillas, mesas, bancos...).Fundas fabricadas en plástico tipo lona, ideales para días de lluvia o viento, manteniendo los muebles en perfecto estado.";"Fundas protectoras";"Fundas protectoras";"Fundas protectoras";" ";https://ferreteria.es/media/catalog/category/fundas.jpg
180;1;"Casas de madera";160;0;;"Casas de madera";"Casas de madera";"Casas de madera";" ";https://ferreteria.es/media/catalog/category/casa-madera.jpg
181;1;"Casetas y cobertizos metÃ¡licos";160;0;;"Casetas y cobertizos metÃ¡licos";"Casetas y cobertizos metÃ¡licos";"Casetas y cobertizos metÃ¡licos";" ";https://ferreteria.es/media/catalog/category/cobertizo-metal.jpg
182;1;"Casetas de resina";160;0;;"Casetas de resina";"Casetas de resina";"Casetas de resina";" ";https://ferreteria.es/media/catalog/category/casetas_de_resina.jpg
183;1;"Casetas para animales";160;0;;"Casetas para animales";"Casetas para animales";"Casetas para animales";" ";https://ferreteria.es/media/catalog/category/casetas_para_perros.jpg
184;1;"Mobiliario y juegos infantiles";160;0;"COLUMPIOS Y JUEGOS INFANTILESSi eres de los que pueden disfrutar de jardín con los tuyos, dedícale un sitio para los más pequeños y móntales su propio parque. Aquí te ofrecemos algunos mobiliarios de atracciones infantiles, para que puedan disfrutar a tope sin salir de casa.";"Mobiliario y juegos infantiles";"Mobiliario y juegos infantiles";"Mobiliario y juegos infantiles";" ";https://ferreteria.es/media/catalog/category/juegos_infantiles.jpg
185;1;"Armarios de resina";2;0;"Los armarios de resina son la mejor opción para almacenar herramientas, productos de limpieza, maquinaria del hogar, de bricolaje o cualquier otro utensilio que tengas. Utilízalos para organizar tu jardín, garaje o cualquier otra dependencia de tu hogar. En definitiva, los mejores armarios de jardín en ferreteria.esTodos están fabricados con las máximas garantías de calidad y sostenibilidad, que proporcionan una gran durabilidad. Sólo contamos con las mejores marcas, como Plastiken, que ofrecen unos diseños únicos y prácticos. Por ejemplo si buscas un armario escobero o un armario de resina medio, este será tu espacio. armario escoberoarmario escoberoarmario escoberoarmario de resina medioarmario de resina medioarmario de resina medioSon fáciles y rapidos de montar, y no requieren ningún mantenimiento especial. Para limpiar la superficie del armario basta con pasar un trapo húmedo.Encuentra aquí los mejores armarios de resina para exterior y jardinería para almacenar tus herramientas eléctricas y manuales.";"Armarios de resina";"Armarios de resina";"Armarios de resina";" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_5.jpg
186;1;"Armarios escoberos de resina";185;0;;"Armarios escoberos de resina";"Armarios escoberos de resina";"Armarios escoberos de resina";" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
187;1;"Armarios de resina medianos";185;0;;"Armarios de resina medianos";"Armarios de resina medianos";"Armarios de resina medianos";" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
188;1;"Armarios de resina altos";185;0;;"Armarios de resina altos";"Armarios de resina altos";"Armarios de resina altos";" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
189;1;"Armarios de resina con persiana";185;0;;"Armarios de resina con persiana";"Armarios de resina con persiana";"Armarios de resina con persiana";" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
190;1;"Taquillas de resina";185;0;;"Taquillas de resina";"Taquillas de resina";"Taquillas de resina";" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
191;1;"EstanterÃ­as de resina";185;0;"Descubre ya la nueva colección de estanterías de resina que Keter ha diseñado para ti.Estas estanterías son perfectas para galerías y/o trasteros aguantando algunas hasta 90Kg cada estante.¡Elige la tuya y organiza tu hogar con Keter!";"EstanterÃ­as de resina";"EstanterÃ­as de resina";"EstanterÃ­as de resina";" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
192;1;Barbacoas;2;0;"¡LA MEJOR COLECCIÓN DE BARBACOAS!BARBACOAS!!Descubre en nuestra web la mejor selección de Barbacoas y decide cual es la que mejor se adapta a tu hogar, ya sea una Barbacoa Eléctrica, una Barbacoa de Gas o una Barbacoa de Carbón. Disfrutarás al máximo del placer de la comida en tu terraza, porche o jardín ya que ponemos a tu disposición las barbacoas de los mejores fabricantes, entre los que destacan Weber, Alperk e Imex.Barbacoa Eléctrica Barbacoa de Gas Barbacoa de CarbónPara que carnes, pescados y verduras te salgan bien, no olvides pasar a nuestra sección de Parrillas y Accesorios de Barbacoa donde hallarás encendedores, alcohol de quemar, parrillas así como todo tipo de utensilios para que tus reuniones al aire libre sean inolvidables.Parrillas y Accesorios de Barbacoa ";Barbacoas;Barbacoas;Barbacoas;" ";https://ferreteria.es/media/catalog/category/barbacoas_4.jpg
193;1;"Barbacoas de gas";192;0;"¡GAS, GAS Y GAS, LAS MEJORES BARBACOAS DE GAS!Fáciles de usar, sin humos, con control directo de temperatura y rápidas de calentar. Estas son algunas de las ventajas de las barbacoas de gas. Si es la que más se adecúa a tus necesidades, busca entre los modelos que te presentamos a continuación. Y no te olvides de la piedra lava, que mejora la captación de calor y su distribución uniforme por toda la parrilla. Es el complemento ideal para tu barbacoa de gas.";"Barbacoas de gas";"Barbacoas de gas";"Barbacoas de gas";" ";https://ferreteria.es/media/catalog/category/barbacoa-gas.jpg
194;1;"Barbacoas de carbÃ³n";192;0;"LAS MEJORES BARBACOAS DE CARBÓN Y LEÑA DEL MERCADOLAS MEJORES BARBACOAS DE CARBÓN Y LEÑA DEL MERCADOSi te gusta cocinar con brasas, no lo dudes, tu opción es una barbacoa de carbón. Ponemos a tu disposición la selección más completa de las mejores marcas para que saques el máximo partido a tus barbacoas, barbacoas alperk, barbacoas weber, barbacoas Imex el zorro y barbacoas Dancook, entre otras. barbacoas alperkbarbacoas alperkbarbacoas weberbarbacoas weberbarbacoas weberbarbacoas Imex el zorro y barbacoas Dancook, entre otras. barbacoas Imex el zorrobarbacoas Dancook¡Encuentra la mejor barbacoa de carbón y leña para tus tardes de domingo en familia y amigos!¡Encuentra la mejor barbacoa de carbón y leña para tus tardes de domingo en familia y amigos!";"Barbacoas de carbÃ³n";"Barbacoas de carbÃ³n";"Barbacoas de carbÃ³n";" ";https://ferreteria.es/media/catalog/category/barbacoa-carbon.jpg
195;1;"Parrillas de barbacoa";192;0;"Para que el asado sea perfecto tenemos parrillas de todos los tipos y tamaños: parrillas para carne, parrillas para salchichas, parrillas para pescado y lo más novedoso del año, una parrilla especial para cocinar ""calçots a la brasa"".  Consúltanos en el email info@ferreteria.es, nuestro equipo de atención al cliente te ayudará a encontrar la Parrilla para Barbacoa que mejor se adapta a tus necesidades y siempre al mejor precioinfo@ferreteria.es ";"Parrillas de barbacoa";"Parrillas de barbacoa";"Parrillas de barbacoa";" ";https://ferreteria.es/media/catalog/category/parrillas_para_barbacoa.jpg
196;1;"Cajones de barbacoa";192;0;"Encuentra aquí los mejores cajones de barbacoa, para cocinar con leña o carbón, con la mayor calidad a precios irresistibles.Tenemos gran variedad de modelos, para todos los gustos, desde cajones con parrilla en acero inoxidable, hasta cajones con elevador, o con el complemento de rustido, para que tus carnes tengan ese sabor tan peculiar.No te lo pienses más y ¡encuentra lo que buscas!";"Cajones de barbacoa";"Cajones de barbacoa";"Cajones de barbacoa";" ";https://ferreteria.es/media/catalog/category/cajones_para_barbacoa.jpg
197;1;"Barbacoas elÃ©ctricas";192;0;"En esta sección te ofrecemos una buena colección de barbacoas eléctricas para que disfrutes del placer de la barbacoa sin limitaciones de espacio o lugar. Sencillas, flexibles, funcionales, ligeras y fáciles de limpiar, las barbacoas eléctricas son perfectas para entornos más urbanos y lugares en las que no se puede hacer fuego. ";"Barbacoas elÃ©ctricas";"Barbacoas elÃ©ctricas";"Barbacoas elÃ©ctricas";" ";https://ferreteria.es/media/catalog/category/barbacoa-electrica.jpg
198;1;"Accesorios de barbacoa";192;0;"En esta sección encontrarás todo tipo de complementos para cualquier barbacoa, ya sea barbacoa de carbón, barbacoa de leña o barbacoa de gas.  complementos Tenemos todo tipo de sistemas para encender la  como , sin olvidar los  utensilios como pinchos, espátulas, cubiertos y otro tipo de complementos que te ayudarán frente a las brasas. sin olvidar los  utensilios como pinchos, espátulas, cubiertos y otro tipo de complementos que te ayudarán frente a las brasas. Con el fin de que la limpieza de tu barbacoa no sea un problema disponemos de varios tipos de limpiadores en spray, productos para deshacer la grasa, de piedra de lava, cepillos etc.Con el fin de que la limpieza de tu  no sea un problema disponemos de varios tipos de , productos para , de ,  etc.";"Accesorios de barbacoa";"Accesorios de barbacoa";"Accesorios de barbacoa";" ";https://ferreteria.es/media/catalog/category/accesorios_babacoa.jpg
199;1;Piscinas;2;0;"PISCINAS DE EXTERIOR PARA PASAR UN VERANO IRREPETIBLEPISCINAS DE EXTERIOR PARA PASAR UN VERANO IRREPETIBLEAsegura a los tuyos veranos inolvidables comprando una piscina de exterior. En ferreteria.es ponemos a tu disposición piscinas de todo tipo y los accesorios necesarios para su mantenimiento. Piscinas desmontables, piscinas de acero, piscinas con y sin depuradora, cuadras, redondas, rectangulares y en diferetes tamaños para que el espacio no sea un problema. Y para completar el momento del baño en tu jardín también disponemos de duchas de exterior, cloro, depuradoras y filtros y otros accesorios. Si tienes dudas sólo tienes que llamarnos y un especialista aclarará todas tus dudas.duchas de exteriorduchas de exteriorduchas de exteriorclorocloroclorootros accesoriosotros accesoriosotros accesorios";Piscinas;Piscinas;Piscinas;" ";https://ferreteria.es/media/catalog/category/Piscinas_1.jpg
200;1;"Piscinas Gre";199;0;"PISCINAS GRE, PISCINAS DE SUPERFICIE, MUY FÁCILES DE MONTAR Y DESMONTAR.Las piscinas Gre son una buena alternativa económica para muchas personas. Entre las ventajas se encuentran la facilidad de transportarlas e instalarlas. Al ser elevadas no requieren excavación  y son fáciles de montar. De distintas formas, podemos encontrarlas redondas, cuadradas, rectangulares y ovaladas.Un aspecto fundamental para el mantenimiento y limpieza de las mismas es la elección del filtro del agua para depurarlas.Principalmente existen dos tipos de filtros de agua:1.- De arena: que requieren menos mantenimiento y se limpia el agua a través de un depósito de arena. Estos filtros duran años y su limpieza es fácil. De arena:2.- De cartucho: la limpieza se realiza mediante cartuchos reemplazables, con una duración aproximada de un año. Son fáciles de instalar y mantener, y normalmente se aconsejan para piscinas con un tamaño más reducido.  De cartucho: En Ferreteria.es puedes encontrar piscinas:1.-Con filtro de arena.Con filtro de arena.Con filtro de arena.Con filtro de arena.Con filtro de arena.2.-Con filtro de cartucho.Con filtro de cartucho.Con filtro de cartucho.PISCINAS CON FILTRO DE ARENA. Tenemos piscinas con forma:1.- Redonda.2.- Ovalada.A su vez ambas formas  tienen diferentes opciones:a.- De color blanco.b.- De color blanco con celosía.c.- De madera.d.- De piedra.e.- De ratán.PISCINAS CON FILTRO DE CARTUCHO. Contamos con piscinas con forma:1.- Redonda.2.- Ovalada. Y distintas opciones:a.- De acero galvanizado.b.-De color blanco.c.-De madera.";"Piscinas Gre";"Piscinas Gre";"Piscinas Gre";" ";https://ferreteria.es/media/catalog/category/Piscinas_Gre.jpg
201;1;"Piscinas Gre con filtro de arena";200;0;"PISCINAS GRE CON FILTRO DE ARENA.PISCINAS GRE CON FILTRO DE ARENA.Piscinas Gre nos trae una variedad de ellas para disfrutar del verano. Fáciles de montar e instalar son una buena alternativa.  Gre ofrece piscinas con filtro de arena y filtro de cartucho. En esta sección encontrarás las piscinas con filtro de arena.  Puedes encontrarlas con forma redonda o forma ovalada. Son de acero blanco, con celosía, de madera, de piedra o ratán. El filtro de arena requiere menos mantenimiento, y se sanea el agua mediante un depósito de arena. Son filtros que duran años y son fáciles de limpiar.filtro de cartucho.filtro de cartucho";"Piscinas Gre con filtro de arena";"Piscinas Gre con filtro de arena";"Piscinas Gre con filtro de arena";" ";https://ferreteria.es/media/catalog/category/piscinas_Gre_con_filtro_de_arena.jpg
